User_ID,Influencer_Name,Week,Clicked,Visited_Landing,Downloaded_Offer,Purchased,Cart_Value_USD,Campaign_Name,Platform,Followers,Tier,Engagement_Rate,Cost,Conversions,ROI,Revenue,Impressions,Clicks,Fake_Follower_%,Brand_Safety_Rating,Safety_Bucket,Content_Match_Score,Posting_Frequency,Story_View_Rate_%,Would_Rehire,Sentiment_Score,AdCred_Score
U0620,Influencer_293,1,1,0,0,0,0.00,Campaign_15,TikTok,1113507,Mega,5.47,3550.93,149.00,2.13,7563.48,814883,63468,14.9,5,High,0.87,12,61.27,1,-0.28,0.75
U0620,Influencer_293,2,0,0,0,0,0.00,Campaign_15,TikTok,1113507,Mega,5.47,3550.93,89.00,2.13,7563.48,814883,63468,14.9,5,High,0.87,12,61.27,1,-0.28,0.75
U0620,Influencer_293,3,0,0,0,0,0.00,Campaign_15,TikTok,1113507,Mega,8.97,3550.93,149.00,2.13,7563.48,814883,63468,14.9,5,High,0.87,12,61.27,1,-0.28,0.75
U0621,Influencer_31,1,0,0,0,0,0.00,Campaign_19,YouTube,1978361,Mega,4.61,1713.04,187.00,3.32,5687.29,2503157,194344,14.57,2,Low,0.8,16,69.49,1,-0.17,0.62
U0621,Influencer_31,2,1,0,0,0,0.00,Campaign_19,YouTube,1978361,Mega,4.61,1713.04,187.00,3.32,5687.29,2503157,194344,14.57,2,Low,0.8,16,69.49,1,-0.17,0.62
U0621,Influencer_31,3,0,0,0,0,0.00,Campaign_19,YouTube,1978361,Mega,4.61,1713.04,187.00,3.32,5687.29,2503157,194344,14.57,2,Low,0.8,16,69.49,1,-0.17,0.62
U0622,Influencer_236,1,0,0,0,0,0.00,Campaign_12,YouTube,1728436,Mega,7.80,4760.47,51.00,0.68,3237.12,1869182,126290,15.19,2,Low,0.45,50,57.35,1,-0.04,0.52
U0622,Influencer_236,2,1,1,0,0,0.00,Campaign_12,YouTube,1728436,Mega,7.80,4760.47,51.00,0.68,3237.12,1869182,126290,15.19,2,Low,0.45,50,57.35,1,-0.04,0.52
U0622,Influencer_236,3,0,0,0,0,0.00,Campaign_12,YouTube,1728436,Mega,7.80,4760.47,51.00,0.68,3237.12,1869182,126290,15.19,2,Low,0.45,50,57.35,1,-0.04,0.52
U0623,Influencer_81,1,1,1,0,0,0.00,Campaign_11,TikTok,187500,Mid-Tier,1.20,3881.04,184.00,0.39,1513.61,204309,3264,16.37,2,Low,0.76,19,29.38,0,0.48,0.58
U0623,Influencer_81,2,1,1,0,0,0.00,Campaign_11,TikTok,187500,Mid-Tier,1.20,3881.04,184.00,0.39,1513.61,204309,3264,16.37,2,Low,0.76,19,29.38,0,0.48,0.58
U0623,Influencer_81,3,1,1,1,1,14.90,Campaign_11,TikTok,187500,Mid-Tier,1.20,3881.04,184.00,0.39,1513.61,204309,3264,16.37,2,Low,0.76,19,29.38,0,0.48,0.58
U0624,Influencer_103,1,0,0,0,0,0.00,Campaign_13,TikTok,899894,Mega,7.05,3321.27,43.00,3.26,10827.34,930694,24069,36.47,3,Medium,0.58,36,46.63,1,-0.04,0.5
U0624,Influencer_103,2,1,0,0,0,0.00,Campaign_13,TikTok,899894,Mega,7.05,3321.27,89.00,3.26,10827.34,930694,24069,36.47,3,Medium,0.58,36,46.63,1,-0.04,0.5
U0624,Influencer_103,3,0,0,0,0,0.00,Campaign_13,TikTok,899894,Mega,5.47,3321.27,89.00,3.26,10827.34,930694,24069,36.47,3,Medium,0.58,36,46.63,1,-0.04,0.5
U0625,Influencer_219,1,1,1,1,0,0.00,Campaign_17,Instagram,1135419,Mega,3.52,2780.22,59.00,2.63,7311.98,534325,43473,14.14,4,High,0.68,27,25.59,1,0.47,0.55
U0625,Influencer_219,2,1,1,0,0,0.00,Campaign_17,Instagram,1135419,Mega,3.52,2780.22,59.00,2.63,7311.98,534325,43473,14.14,4,High,0.68,27,25.59,1,0.47,0.55
U0625,Influencer_219,3,0,0,0,0,0.00,Campaign_17,Instagram,1135419,Mega,3.52,2780.22,59.00,2.63,7311.98,534325,43473,14.14,4,High,0.68,27,25.59,1,0.47,0.55
U0626,Influencer_234,1,1,0,0,0,0.00,Campaign_15,TikTok,1858709,Mega,5.47,3002.86,149.00,1.81,5435.18,1385392,51841,20.06,3,Medium,0.86,24,14.12,1,0.91,0.79
U0626,Influencer_234,2,1,1,1,0,0.00,Campaign_15,TikTok,1858709,Mega,7.58,3002.86,149.00,1.81,5435.18,1385392,51841,19.22,3,Medium,0.86,24,14.12,1,0.91,0.79
U0626,Influencer_234,3,0,0,0,0,0.00,Campaign_15,TikTok,1858709,Mega,7.58,3002.86,149.00,1.81,5435.18,1385392,51841,20.06,3,Medium,0.86,24,14.12,1,0.91,0.79
U0627,Influencer_263,1,0,0,0,0,0.00,Campaign_1,YouTube,408105,Macro,2.81,2538.47,42.00,1,2538.47,68808,5838,23.51,4,High,0.91,15,11.19,0,-0.46,0.44
U0627,Influencer_263,2,0,0,0,0,0.00,Campaign_1,YouTube,408105,Macro,4.70,2538.47,42.00,1,2538.47,68808,5838,23.51,4,High,0.91,15,11.19,0,-0.46,0.44
U0627,Influencer_263,3,0,0,0,0,0.00,Campaign_1,YouTube,408105,Macro,2.81,2538.47,42.00,1,2538.47,68808,5838,23.51,4,High,0.91,15,11.19,0,-0.46,0.44
U0628,Influencer_40,1,1,1,1,1,84.62,Campaign_3,YouTube,1820457,Mega,7.19,1757.91,89.00,3.59,6310.9,724515,42944,32.89,4,High,0.48,33,11.86,1,-0.28,0.64
U0628,Influencer_40,2,0,0,0,0,0.00,Campaign_3,YouTube,1820457,Mega,7.19,1757.91,193.00,3.59,6310.9,724515,42944,32.89,4,High,0.48,33,11.86,1,-0.28,0.64
U0628,Influencer_40,3,1,1,0,0,0.00,Campaign_3,YouTube,1820457,Mega,4.70,1757.91,193.00,3.59,6310.9,724515,42944,32.89,4,High,0.48,33,11.86,1,-0.28,0.64
U0629,Influencer_212,1,1,0,0,0,0.00,Campaign_5,TikTok,566177,Mega,9.62,409.28,121.00,3.99,1633.03,665065,20106,38.85,3,Medium,0.91,26,23.57,1,0.1,0.71
U0629,Influencer_212,2,1,1,0,0,0.00,Campaign_5,TikTok,566177,Mega,9.62,409.28,121.00,3.99,1633.03,665065,20106,38.85,3,Medium,0.91,26,23.57,1,0.1,0.71
U0629,Influencer_212,3,1,1,1,1,37.38,Campaign_5,TikTok,566177,Mega,9.62,409.28,121.00,3.99,1633.03,665065,20106,38.85,3,Medium,0.91,26,23.57,1,0.1,0.71
U0630,Influencer_159,1,1,0,0,0,0.00,Campaign_3,TikTok,989213,Mega,6.56,1381.71,21.00,0.51,704.67,301630,14564,16.32,5,High,0.84,29,59.31,0,0.61,0.64
U0630,Influencer_159,2,1,1,1,1,73.69,Campaign_3,TikTok,989213,Mega,6.56,1381.71,21.00,0.51,704.67,301630,14564,16.32,5,High,0.84,29,59.31,0,0.61,0.64
U0630,Influencer_159,3,1,0,0,0,0.00,Campaign_3,TikTok,989213,Mega,6.56,1381.71,21.00,0.51,704.67,301630,14564,16.32,5,High,0.84,29,59.31,0,0.61,0.64
U0631,Influencer_72,1,1,0,0,0,0.00,Campaign_1,TikTok,1136848,Mega,3.83,1595.88,89.00,0.37,590.48,943967,50881,0.00,4,High,0.46,43,36.68,0,-0.32,0.5
U0631,Influencer_72,2,1,1,0,0,0.00,Campaign_1,TikTok,1136848,Mega,3.83,1595.88,93.00,0.37,590.48,943967,50881,0.00,4,High,0.46,43,36.68,0,-0.32,0.5
U0631,Influencer_72,3,0,0,0,0,0.00,Campaign_1,TikTok,1136848,Mega,3.83,1595.88,93.00,0.37,590.48,943967,50881,0.00,4,High,0.46,43,36.68,0,-0.32,0.5
U0632,Influencer_298,1,1,1,1,1,34.92,Campaign_15,YouTube,1711732,Mega,4.98,1734.8,10.00,2.62,4545.18,3018075,300648,21.2,4,High,0.62,41,53.23,1,0.76,0.55
U0632,Influencer_298,2,1,1,1,1,87.31,Campaign_15,YouTube,1711732,Mega,4.98,1734.8,10.00,2.62,4545.18,3018075,300648,21.2,4,High,0.62,41,53.23,1,0.76,0.55
U0632,Influencer_298,3,0,0,0,0,0.00,Campaign_15,YouTube,1711732,Mega,4.98,1734.8,10.00,2.62,4545.18,3018075,300648,21.2,4,High,0.62,41,53.23,1,0.76,0.55
U0633,Influencer_172,1,0,0,0,0,0.00,Campaign_20,YouTube,955869,Mega,7.17,4828.17,112.00,1.3,6276.62,332873,6875,42.69,4,High,0.74,10,56.39,1,-0.43,0.57
U0633,Influencer_172,2,1,1,1,1,23.16,Campaign_20,YouTube,955869,Mega,7.17,4828.17,112.00,1.3,6276.62,332873,6875,42.69,4,High,0.74,10,56.39,1,-0.43,0.57
U0633,Influencer_172,3,0,0,0,0,0.00,Campaign_20,YouTube,955869,Mega,7.17,4828.17,112.00,1.3,6276.62,332873,6875,42.69,4,High,0.74,10,56.39,1,-0.43,0.57
U0634,Influencer_42,1,1,1,1,0,0.00,Campaign_20,Instagram,1826440,Mega,4.31,916.76,123.00,3.82,3502.02,788339,72763,0.91,5,High,0.76,50,30.27,1,0.59,0.69
U0634,Influencer_42,2,0,0,0,0,0.00,Campaign_20,Instagram,1826440,Mega,4.31,916.76,123.00,3.82,3502.02,788339,72763,0.91,5,High,0.76,50,30.27,1,0.59,0.69
U0634,Influencer_42,3,0,0,0,0,0.00,Campaign_20,Instagram,1826440,Mega,4.31,916.76,123.00,3.82,3502.02,788339,72763,0.91,5,High,0.76,50,30.27,1,0.59,0.69
U0635,Influencer_256,1,1,1,1,1,24.16,Campaign_16,YouTube,1580881,Mega,1.15,1154.18,151.00,0.5,577.09,1351028,20076,27.89,2,Low,0.98,49,39.44,0,0.79,0.59
U0635,Influencer_256,2,0,0,0,0,0.00,Campaign_16,YouTube,1580881,Mega,1.15,1154.18,151.00,0.5,577.09,1351028,20076,27.89,2,Low,0.98,49,39.44,0,0.79,0.59
U0635,Influencer_256,3,0,0,0,0,0.00,Campaign_16,YouTube,1580881,Mega,1.15,1154.18,151.00,0.5,577.09,1351028,20076,27.89,2,Low,0.98,49,39.44,0,0.79,0.59
U0636,Influencer_75,1,0,0,0,0,0.00,Campaign_20,Instagram,1765008,Mega,9.33,1231.77,86.00,2.08,2562.08,180625,5827,17.44,3,Medium,0.48,60,38.48,1,0.01,0.63
U0636,Influencer_75,2,0,0,0,0,0.00,Campaign_20,Instagram,1765008,Mega,9.33,1231.77,86.00,2.08,2562.08,180625,5827,18.68,3,Medium,0.48,60,38.48,1,0.01,0.63
U0636,Influencer_75,3,0,0,0,0,0.00,Campaign_20,Instagram,1765008,Mega,9.33,1231.77,86.00,2.08,2562.08,180625,5827,17.44,3,Medium,0.48,60,38.48,1,0.01,0.63
U0637,Influencer_143,1,0,0,0,0,0.00,Campaign_6,TikTok,632284,Mega,8.52,762.77,44.00,2.01,1533.17,1031624,14473,29.46,2,Low,0.78,42,41.8,1,0.8,0.65
U0637,Influencer_143,2,0,0,0,0,0.00,Campaign_6,TikTok,632284,Mega,8.52,762.77,44.00,2.01,1533.17,1031624,14473,29.46,2,Low,0.78,42,41.8,1,0.8,0.65
U0637,Influencer_143,3,0,0,0,0,0.00,Campaign_6,TikTok,632284,Mega,8.52,762.77,89.00,2.01,1533.17,1031624,14473,29.46,2,Low,0.78,42,41.8,1,0.8,0.65
U0638,Influencer_123,1,1,0,0,0,0.00,Campaign_8,TikTok,1045012,Mega,5.69,1187.41,134.00,3.91,4642.77,758545,56031,9.93,3,Medium,0.56,13,30.92,1,0.49,0.65
U0638,Influencer_123,2,0,0,0,0,0.00,Campaign_8,TikTok,1045012,Mega,5.69,1187.41,134.00,3.91,4642.77,758545,56031,9.93,3,Medium,0.56,13,30.92,1,0.49,0.65
U0638,Influencer_123,3,0,0,0,0,0.00,Campaign_8,TikTok,1045012,Mega,5.69,1187.41,134.00,3.91,4642.77,758545,56031,19.22,3,Medium,0.56,13,30.92,1,0.49,0.65
U0639,Influencer_167,1,1,1,0,0,0.00,Campaign_10,YouTube,1159219,Mega,8.17,790.67,128.00,1.87,1478.55,1864187,150240,8.63,1,Low,0.57,56,47.11,1,0.93,0.72
U0639,Influencer_167,2,1,1,0,0,0.00,Campaign_10,YouTube,1159219,Mega,8.17,790.67,128.00,1.87,1478.55,1864187,150240,8.63,1,Low,0.57,56,47.11,1,0.93,0.72
U0639,Influencer_167,3,0,0,0,0,0.00,Campaign_10,YouTube,1159219,Mega,8.17,790.67,89.00,1.87,1478.55,1864187,150240,8.63,1,Low,0.57,56,47.11,1,0.93,0.72
U0640,Influencer_6,1,1,1,1,0,0.00,Campaign_19,TikTok,881275,Mega,6.75,3092.77,89.00,2.89,8938.11,1515089,26082,24.51,4,High,0.54,60,21.89,1,0.52,0.61
U0640,Influencer_6,2,1,1,1,0,0.00,Campaign_19,TikTok,881275,Mega,6.75,3092.77,65.00,2.89,8938.11,1515089,26082,24.51,4,High,0.54,60,21.89,1,0.52,0.61
U0640,Influencer_6,3,1,0,0,0,0.00,Campaign_19,TikTok,881275,Mega,6.75,3092.77,65.00,2.89,8938.11,1515089,26082,24.51,4,High,0.54,60,21.89,1,0.52,0.61
U0641,Influencer_30,1,0,0,0,0,0.00,Campaign_12,YouTube,517050,Mega,4.70,921.67,199.00,3.83,3530,958465,59717,7.31,3,Medium,0.57,11,34.39,1,0.43,0.8
U0641,Influencer_30,2,1,0,0,0,0.00,Campaign_12,YouTube,517050,Mega,8.82,921.67,199.00,3.83,3530,958465,59717,7.31,3,Medium,0.57,11,34.39,1,0.43,0.8
U0641,Influencer_30,3,0,0,0,0,0.00,Campaign_12,YouTube,517050,Mega,8.82,921.67,199.00,3.83,3530,958465,59717,7.31,3,Medium,0.57,11,34.39,1,0.43,0.8
U0642,Influencer_240,1,0,0,0,0,0.00,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,180.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0642,Influencer_240,2,1,1,1,1,98.46,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,89.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0642,Influencer_240,3,0,0,0,0,0.00,Campaign_14,TikTok,1824604,Mega,0.91,4352.47,180.00,1.85,8052.07,683591,24442,38.53,2,Low,0.86,13,18.2,1,-0.08,0.49
U0643,Influencer_72,1,1,1,0,0,0.00,Campaign_1,TikTok,1136848,Mega,3.83,1595.88,93.00,0.37,590.48,943967,50881,0.00,4,High,0.46,43,36.68,0,-0.32,0.5
U0643,Influencer_72,2,1,1,0,0,0.00,Campaign_1,TikTok,1136848,Mega,3.83,1595.88,93.00,0.37,590.48,943967,50881,0.00,4,High,0.46,43,36.68,0,-0.32,0.5
U0643,Influencer_72,3,0,0,0,0,0.00,Campaign_1,TikTok,1136848,Mega,3.83,1595.88,93.00,0.37,590.48,943967,50881,0.00,4,High,0.46,43,36.68,0,-0.32,0.5
U0644,Influencer_174,1,0,0,0,0,0.00,Campaign_16,YouTube,1798960,Mega,0.89,615.61,91.00,3.88,2388.57,2760826,263507,35.57,4,High,0.51,11,16.07,1,-0.45,0.36
U0644,Influencer_174,2,1,1,1,0,0.00,Campaign_16,YouTube,1798960,Mega,0.89,615.61,91.00,3.88,2388.57,2760826,263507,20.94,4,High,0.51,11,16.07,1,-0.45,0.36
U0644,Influencer_174,3,0,0,0,0,0.00,Campaign_16,YouTube,1798960,Mega,0.89,615.61,91.00,3.88,2388.57,2760826,263507,35.57,4,High,0.51,11,16.07,1,-0.45,0.36
U0645,Influencer_150,1,1,1,1,1,0.00,Campaign_6,YouTube,1454945,Mega,0.57,1299.21,65.00,3.51,4560.23,2755596,162825,34.02,4,High,0.69,51,32.79,1,0.41,0.44
U0645,Influencer_150,2,0,0,0,0,0.00,Campaign_6,YouTube,1454945,Mega,0.57,1299.21,65.00,3.51,4560.23,2755596,162825,34.02,4,High,0.69,51,32.79,1,0.41,0.44
U0645,Influencer_150,3,1,1,0,0,0.00,Campaign_6,YouTube,1454945,Mega,0.57,1299.21,65.00,3.51,4560.23,2755596,162825,34.02,4,High,0.69,51,32.79,1,0.41,0.44
U0646,Influencer_192,1,0,0,0,0,0.00,Campaign_20,YouTube,1722786,Mega,1.58,3262.5,124.00,2.14,6981.75,3127798,195888,33.76,2,Low,0.66,57,47.3,1,-0.48,0.39
U0646,Influencer_192,2,0,0,0,0,0.00,Campaign_20,YouTube,1722786,Mega,1.58,3262.5,124.00,2.14,6981.75,3127798,195888,33.76,2,Low,0.66,57,47.3,1,-0.48,0.39
U0646,Influencer_192,3,1,1,0,0,0.00,Campaign_20,YouTube,1722786,Mega,1.58,3262.5,124.00,2.14,6981.75,3127798,195888,33.76,2,Low,0.66,57,47.3,1,-0.48,0.39
U0647,Influencer_286,1,0,0,0,0,0.00,Campaign_6,YouTube,662333,Mega,2.67,3775.51,1.00,2.84,10722.45,435078,5104,24.72,1,Low,0.97,43,40.26,1,-0.47,0.34
U0647,Influencer_286,2,0,0,0,0,0.00,Campaign_6,YouTube,662333,Mega,2.67,3775.51,1.00,2.84,10722.45,435078,5104,20.94,1,Low,0.97,43,40.26,1,-0.47,0.34
U0647,Influencer_286,3,0,0,0,0,0.00,Campaign_6,YouTube,662333,Mega,2.67,3775.51,1.00,2.84,10722.45,435078,5104,24.72,1,Low,0.97,43,40.26,1,-0.47,0.34
U0648,Influencer_200,1,1,1,0,0,0.00,Campaign_5,YouTube,335352,Macro,3.02,653.3,71.00,0.23,150.26,46329,1747,19.86,4,High,0.63,44,62.75,0,0.74,0.56
U0648,Influencer_200,2,1,1,0,0,0.00,Campaign_5,YouTube,335352,Macro,3.02,653.3,71.00,0.23,150.26,46329,1747,19.86,4,High,0.63,44,62.75,0,0.74,0.56
U0648,Influencer_200,3,0,0,0,0,0.00,Campaign_5,YouTube,335352,Macro,3.02,653.3,71.00,0.23,150.26,46329,1747,19.86,4,High,0.63,44,62.75,0,0.74,0.56
U0649,Influencer_80,1,0,0,0,0,0.00,Campaign_14,Instagram,258949,Macro,8.31,1678.23,196.00,1.99,3339.68,83451,1202,19.09,5,High,0.59,11,42.35,1,0.86,0.85
U0649,Influencer_80,2,0,0,0,0,0.00,Campaign_14,Instagram,258949,Macro,8.31,1678.23,196.00,1.99,3339.68,83451,1202,19.09,5,High,0.59,11,42.35,1,0.86,0.85
U0649,Influencer_80,3,1,1,1,1,30.20,Campaign_14,Instagram,258949,Macro,8.31,1678.23,196.00,1.99,3339.68,83451,1202,19.09,5,High,0.59,11,42.35,1,0.86,0.85
U0650,Influencer_92,1,1,1,0,0,0.00,Campaign_14,TikTok,606913,Mega,7.92,1882.67,86.00,1.64,3087.58,1148056,99275,24.94,4,High,0.8,16,10.6,1,0.08,0.65
U0650,Influencer_92,2,1,1,1,0,0.00,Campaign_14,TikTok,606913,Mega,7.92,1882.67,86.00,1.64,3087.58,1148056,99275,24.94,4,High,0.8,16,10.6,1,0.08,0.65
U0650,Influencer_92,3,0,0,0,0,0.00,Campaign_14,TikTok,606913,Mega,7.92,1882.67,86.00,1.64,3087.58,1148056,99275,24.94,4,High,0.8,16,10.6,1,0.08,0.65
U0651,Influencer_5,1,0,0,0,0,0.00,Campaign_20,YouTube,1076497,Mega,2.35,2462.06,184.00,0.85,2092.75,1638006,42418,23.52,4,High,0.52,22,50.44,1,-0.47,0.51
U0651,Influencer_5,2,0,0,0,0,0.00,Campaign_20,YouTube,1076497,Mega,2.35,2462.06,184.00,0.85,2092.75,1638006,42418,20.94,4,High,0.52,22,50.44,1,-0.47,0.51
U0651,Influencer_5,3,1,1,1,1,39.21,Campaign_20,YouTube,1076497,Mega,2.35,2462.06,184.00,0.85,2092.75,1638006,42418,23.52,4,High,0.52,22,50.44,1,-0.47,0.51
U0652,Influencer_293,1,0,0,0,0,0.00,Campaign_15,TikTok,1113507,Mega,8.97,3550.93,149.00,2.13,7563.48,814883,63468,14.9,5,High,0.87,12,61.27,1,-0.28,0.75
U0652,Influencer_293,2,0,0,0,0,0.00,Campaign_15,TikTok,1113507,Mega,8.97,3550.93,149.00,2.13,7563.48,814883,63468,14.9,5,High,0.87,12,61.27,1,-0.28,0.75
U0652,Influencer_293,3,0,0,0,0,0.00,Campaign_15,TikTok,1113507,Mega,8.97,3550.93,149.00,2.13,7563.48,814883,63468,14.9,5,High,0.87,12,61.27,1,-0.28,0.75
U0653,Influencer_70,1,0,0,0,0,0.00,Campaign_2,Instagram,1490625,Mega,4.94,688.91,89.00,2.56,1763.61,743482,68324,31.15,3,Medium,0.57,6,20.32,1,0.63,0.52
U0653,Influencer_70,2,0,0,0,0,0.00,Campaign_2,Instagram,1490625,Mega,4.94,688.91,43.00,2.56,1763.61,743482,68324,18.68,3,Medium,0.57,6,20.32,1,0.63,0.52
U0653,Influencer_70,3,0,0,0,0,0.00,Campaign_2,Instagram,1490625,Mega,4.94,688.91,43.00,2.56,1763.61,743482,68324,31.15,3,Medium,0.57,6,20.32,1,0.63,0.52
U0654,Influencer_289,1,1,0,0,0,0.00,Campaign_20,TikTok,950767,Mega,6.11,371.7,50.00,3.72,1382.72,1425711,129030,9.39,4,High,0.95,46,43.98,1,-0.25,0.58
U0654,Influencer_289,2,1,1,1,1,76.74,Campaign_20,TikTok,950767,Mega,6.11,371.7,50.00,3.72,1382.72,1425711,129030,9.39,4,High,0.95,46,43.98,1,-0.25,0.58
U0654,Influencer_289,3,1,1,1,1,0.00,Campaign_20,TikTok,950767,Mega,6.11,371.7,50.00,3.72,1382.72,1425711,129030,9.39,4,High,0.95,46,43.98,1,-0.25,0.58
U0655,Influencer_174,1,1,0,0,0,0.00,Campaign_16,YouTube,1798960,Mega,0.89,615.61,91.00,3.88,2388.57,2760826,263507,35.57,4,High,0.51,11,16.07,1,-0.45,0.36
U0655,Influencer_174,2,0,0,0,0,0.00,Campaign_16,YouTube,1798960,Mega,0.89,615.61,91.00,3.88,2388.57,2760826,263507,35.57,4,High,0.51,11,16.07,1,-0.45,0.36
U0655,Influencer_174,3,0,0,0,0,0.00,Campaign_16,YouTube,1798960,Mega,4.70,615.61,91.00,3.88,2388.57,2760826,263507,35.57,4,High,0.51,11,16.07,1,-0.45,0.36
U0656,Influencer_201,1,1,0,0,0,0.00,Campaign_15,YouTube,1471613,Mega,0.87,1415.89,89.00,0.31,438.93,1755574,110139,20.65,3,Medium,0.75,13,19.75,1,0.97,0.54
U0656,Influencer_201,2,1,1,0,0,0.00,Campaign_15,YouTube,1471613,Mega,0.87,1415.89,89.00,0.31,438.93,1755574,110139,20.65,3,Medium,0.75,13,19.75,1,0.97,0.54
U0656,Influencer_201,3,1,1,1,0,0.00,Campaign_15,YouTube,1471613,Mega,0.87,1415.89,89.00,0.31,438.93,1755574,110139,20.65,3,Medium,0.75,13,19.75,1,0.97,0.54
U0657,Influencer_164,1,1,1,1,1,79.63,Campaign_14,Instagram,209505,Macro,7.34,3004.26,73.00,0.8,2403.41,124400,9668,11.05,4,High,0.77,58,41.2,0,0.53,0.69
U0657,Influencer_164,2,1,1,1,1,98.58,Campaign_14,Instagram,209505,Macro,7.34,3004.26,73.00,0.8,2403.41,124400,9668,11.05,4,High,0.77,58,41.2,0,0.53,0.69
U0657,Influencer_164,3,0,0,0,0,0.00,Campaign_14,Instagram,209505,Macro,7.34,3004.26,73.00,0.8,2403.41,124400,9668,11.05,4,High,0.77,58,41.2,0,0.53,0.69
U0658,Influencer_262,1,0,0,0,0,0.00,Campaign_3,Instagram,133302,Mid-Tier,8.12,4831.35,39.00,2.79,13479.47,76932,3250,0,4,High,0.47,42,11.93,1,0.95,0.69
U0658,Influencer_262,2,0,0,0,0,0.00,Campaign_3,Instagram,133302,Mid-Tier,8.12,4831.35,39.00,2.79,13479.47,76932,3250,0,4,High,0.47,42,11.93,1,0.95,0.69
U0658,Influencer_262,3,0,0,0,0,0.00,Campaign_3,Instagram,133302,Mid-Tier,8.12,4831.35,39.00,2.79,13479.47,76932,3250,0,4,High,0.47,42,11.93,1,0.95,0.69
U0659,Influencer_277,1,0,0,0,0,0.00,Campaign_20,Instagram,641253,Mega,7.36,4164.28,183.00,3.41,14200.19,657761,8377,24.83,5,High,0.68,8,18.03,1,0.44,0.77
U0659,Influencer_277,2,1,1,1,0,0.00,Campaign_20,Instagram,641253,Mega,7.36,4164.28,183.00,3.41,14200.19,657761,8377,24.83,5,High,0.68,8,18.03,1,0.44,0.77
U0659,Influencer_277,3,0,0,0,0,0.00,Campaign_20,Instagram,641253,Mega,7.36,4164.28,183.00,3.41,14200.19,657761,8377,24.83,5,High,0.68,8,18.03,1,0.44,0.77
U0660,Influencer_114,1,1,0,0,0,0.00,Campaign_5,Instagram,540537,Mega,4.92,4618.87,106.00,1.34,6189.29,352827,17497,12.7,3,Medium,0.47,38,43.48,1,-0.14,0.52
U0660,Influencer_114,2,0,0,0,0,0.00,Campaign_5,Instagram,540537,Mega,4.92,4618.87,106.00,1.34,6189.29,352827,17497,12.7,3,Medium,0.47,38,43.48,1,-0.14,0.52
U0660,Influencer_114,3,1,1,1,1,38.21,Campaign_5,Instagram,540537,Mega,4.92,4618.87,89.00,1.34,6189.29,352827,17497,12.7,3,Medium,0.47,38,43.48,1,-0.14,0.52
U0661,Influencer_142,1,1,1,1,1,77.59,Campaign_4,TikTok,827591,Mega,2.51,2974.71,73.00,3.89,11571.62,482025,29535,14.64,2,Low,0.55,30,14.14,1,0.17,0.44
U0661,Influencer_142,2,1,1,0,0,0.00,Campaign_4,TikTok,827591,Mega,2.51,2974.71,73.00,3.89,11571.62,482025,29535,19.22,2,Low,0.55,30,14.14,1,0.17,0.44
U0661,Influencer_142,3,0,0,0,0,0.00,Campaign_4,TikTok,827591,Mega,2.51,2974.71,73.00,3.89,11571.62,482025,29535,14.64,2,Low,0.55,30,14.14,1,0.17,0.44
U0662,Influencer_205,1,0,0,0,0,0.00,Campaign_3,TikTok,1782536,Mega,0.77,4806.49,89.00,0.45,2162.92,732015,42497,18.51,1,Low,0.7,53,48.76,1,-0.15,0.38
U0662,Influencer_205,2,0,0,0,0,0.00,Campaign_3,TikTok,1782536,Mega,0.77,4806.49,90.00,0.45,2162.92,732015,42497,19.22,1,Low,0.7,53,48.76,1,-0.15,0.38
U0662,Influencer_205,3,1,0,0,0,0.00,Campaign_3,TikTok,1782536,Mega,0.77,4806.49,90.00,0.45,2162.92,732015,42497,18.51,1,Low,0.7,53,48.76,1,-0.15,0.38
U0663,Influencer_228,1,0,0,0,0,0.00,Campaign_13,TikTok,1142169,Mega,3.00,2637.46,84.00,3.07,8097,268101,23074,23.24,4,High,0.72,10,60.04,1,0.61,0.56
U0663,Influencer_228,2,1,0,0,0,0.00,Campaign_13,TikTok,1142169,Mega,3.00,2637.46,84.00,3.07,8097,268101,23074,23.24,4,High,0.72,10,60.04,1,0.61,0.56
U0663,Influencer_228,3,0,0,0,0,0.00,Campaign_13,TikTok,1142169,Mega,5.47,2637.46,84.00,3.07,8097,268101,23074,23.24,4,High,0.72,10,60.04,1,0.61,0.56
U0664,Influencer_15,1,0,0,0,0,0.00,Campaign_10,Instagram,1086153,Mega,0.66,2262.58,100.00,2.61,5905.33,372263,26165,30.89,1,Low,0.54,24,44.67,1,0.12,0.37
U0664,Influencer_15,2,0,0,0,0,0.00,Campaign_10,Instagram,1086153,Mega,0.66,2262.58,100.00,2.61,5905.33,372263,26165,30.89,1,Low,0.54,24,44.67,1,0.12,0.37
U0664,Influencer_15,3,0,0,0,0,0.00,Campaign_10,Instagram,1086153,Mega,0.66,2262.58,100.00,2.61,5905.33,372263,26165,30.89,1,Low,0.54,24,44.67,1,0.12,0.37
